"ID","NAME","ADD_TIME","SOURCE_TABLE"
"5317291","西游记之大闹天宫","20:23:53","movie_chinese"
"3001077","谍影重重4","20:23:54","movie_chinese"
"1891179","梅兰芳","20:23:54","movie_chinese"
"26688480","逃出绝命镇","20:23:55","movie_chinese"
"3126196","十全九美","20:23:55","movie_chinese"
"6532822","生化危机5：惩罚","20:23:55","movie_chinese"
"1300616","买凶拍人","20:23:56","movie_chinese"
"1305355","审死官","20:23:57","movie_chinese"
"25872931","万物生长","20:23:58","movie_chinese"
"1867408","伤城","20:23:58","movie_chinese"
"1950525","大灌篮","20:23:59","movie_chinese"
"1300064","家有喜事","20:23:59","movie_chinese"
"1433577","赛末点","20:24:00","movie_chinese"
"23788440","杀破狼2","20:24:00","movie_chinese"
"1307394","千年女优","20:24:00","movie_chinese"
"1305279","色即是空","20:24:00","movie_chinese"
"5290729","全球热恋","20:24:01","movie_chinese"
"5960606","再见我们的幼儿园","20:24:01","movie_chinese"
"26182910","功夫瑜伽","20:24:01","movie_chinese"
"1298644","赌圣","20:24:02","movie_chinese"
"1291847","十七岁的单车","20:24:02","movie_chinese"
"25929151","遇见你之前","20:24:03","movie_chinese"
"3071604","丹麦女孩","20:24:03","movie_chinese"
"10604486","不二神探","20:24:03","movie_chinese"
"2334814","纽约，我爱你","20:24:04","movie_chinese"
"1307315","哪吒闹海","20:24:04","movie_chinese"
"1309103","神奇四侠","20:24:04","movie_chinese"
"3289081","暮光之城4：破晓(上)","20:24:05","movie_chinese"
"3569910","自杀小队","20:24:05","movie_chinese"
"1395091","未麻的部屋","20:24:05","movie_chinese"
"1428878","赛车总动员","20:24:05","movie_chinese"
"11625097","澳门风云","20:24:06","movie_chinese"
"1296436","有话好好说","20:24:06","movie_chinese"
"1819388","波斯王子：时之刃","20:24:07","movie_chinese"
"25723583","英伦对决","20:24:08","movie_chinese"
"2354729","神秘代码","20:24:09","movie_chinese"
"3742937","超级战舰","20:24:09","movie_chinese"
"10833923","等风来","20:24:09","movie_chinese"
"1309203","牛仔裤的夏天","20:24:09","movie_chinese"
"4009651","斗牛","20:24:10","movie_chinese"
"2303163","超级大坏蛋","20:24:10","movie_chinese"
"5194471","画壁","20:24:10","movie_chinese"
"2082013","欲望都市","20:24:10","movie_chinese"
"1304624","旺角卡门","20:24:11","movie_chinese"
"3102668","天降美食","20:24:11","movie_chinese"
"10594965","实习生","20:24:13","movie_chinese"
"4196129","天使之恋","20:24:13","movie_chinese"
"25746375","我是路人甲","20:24:13","movie_chinese"
"2277018","麦兜响当当","20:24:13","movie_chinese"
"1408312","旋风小子","20:24:14","movie_chinese"
"25755645","老男孩猛龙过江","20:24:14","movie_chinese"
"4942778","白蛇传说","20:24:14","movie_chinese"
"16475702","一夜惊喜","20:24:14","movie_chinese"
"1806555","热血警探","20:24:15","movie_chinese"
"25786077","末日崩塌","20:24:15","movie_chinese"
"26726098","他是龙","20:24:15","movie_chinese"
"25827963","西游记之孙悟空三打白骨精","20:24:16","movie_chinese"
"2028585","穿靴子的猫","20:24:16","movie_chinese"
"10576419","蓝色茉莉","20:24:16","movie_chinese"
"25858785","澳门风云2","20:24:17","movie_chinese"
"6533054","饥饿游戏3：嘲笑鸟(上)","20:24:17","movie_chinese"
"2997052","吾栖之肤","20:24:18","movie_chinese"
"1309084","贱女孩","20:24:19","movie_chinese"
"1294927","星愿","20:24:19","movie_chinese"
"3711760","倩女幽魂","20:24:19","movie_chinese"
"1291574","玩具总动员2","20:24:19","movie_chinese"
"26259634","何以笙箫默","20:24:20","movie_chinese"
"4226741","李献计历险记","20:24:20","movie_chinese"
"25752261","女间谍","20:24:21","movie_chinese"
"26942674","神秘巨星","20:24:21","movie_chinese"
"3036473","勇敢传说","20:24:21","movie_chinese"
"3569911","全面回忆","20:24:22","movie_chinese"
"1297995","美女与野兽","20:24:22","movie_chinese"
"6844868","狼少年","20:24:22","movie_chinese"
"2998253","兰戈","20:24:23","movie_chinese"
"20278505","前目的地","20:24:24","movie_chinese"
"3041264","洛杉矶之战","20:24:25","movie_chinese"
"4718369","白鹿原","20:24:26","movie_chinese"
"2159331","蓝精灵","20:24:26","movie_chinese"
"3654340","宿醉2","20:24:26","movie_chinese"
"1945549","超市夜未眠","20:24:27","movie_chinese"
"11502973","星际特工：千星之城","20:24:27","movie_chinese"
"1306808","咒怨","20:24:27","movie_chinese"
"1866475","无敌浩克","20:24:28","movie_chinese"
"4906427","万有引力","20:24:28","movie_chinese"
"3652302","爱情无线牵","20:24:29","movie_chinese"
"1309004","孔雀","20:24:30","movie_chinese"
"25933890","极盗车神","20:24:32","movie_chinese"
"24847343","小时代4：灵魂尽头","20:24:33","movie_chinese"
"2033822","美食、祈祷和恋爱","20:24:34","movie_chinese"
"1412579","亲切的金子","20:24:35","movie_chinese"
"25966085","踏血寻梅","20:24:35","movie_chinese"
"4097023","新少林寺","20:24:36","movie_chinese"
"1295399","七武士","20:24:36","movie_chinese"
"1296078","断头谷","20:24:36","movie_chinese"
"2044089","杀手没有假期","20:24:37","movie_chinese"
"2363506","地球上的星星","20:24:37","movie_chinese"
"11584019","海洋之歌","20:24:37","movie_chinese"
"1994876","马达加斯加2：逃往非洲","20:24:38","movie_chinese"
"7051830","佩小姐的奇幻城堡","20:24:38","movie_chinese"
"3920977","就是这样","20:24:39","movie_chinese"
"6146955","寿司之神","20:24:39","movie_chinese"
"1292218","中央车站","20:24:40","movie_chinese"
"1307696","午夜凶铃","20:24:40","movie_chinese"
"24741412","哪啊哪啊神去村","20:24:41","movie_chinese"
"10537853","万箭穿心","20:24:41","movie_chinese"
"1296201","逃学威龙2","20:24:42","movie_chinese"
"26718838","异星觉醒","20:24:42","movie_chinese"
"3344570","爱情呼叫转移Ⅱ：爱情左右","20:24:42","movie_chinese"
"1390020","那小子真帅","20:24:43","movie_chinese"
"4826330","炮友","20:24:43","movie_chinese"
"20020577","推拿","20:24:43","movie_chinese"
"2209368","新宿事件","20:24:44","movie_chinese"
"1299643","宝莲灯","20:24:44","movie_chinese"
"1300566","赌侠","20:24:44","movie_chinese"
"1607471","国家宝藏：夺宝秘笈","20:24:45","movie_chinese"
"6900092","建筑学概论","20:24:46","movie_chinese"
"3734350","暴力云与送子鹳","20:24:46","movie_chinese"
"3078517","分手信","20:24:47","movie_chinese"
"1292048","蓝白红三部曲之蓝","20:24:47","movie_chinese"
"5374383","我的黑色小礼服","20:24:48","movie_chinese"
"26290365","恶棍天使","20:24:49","movie_chinese"
"1300883","赌神","20:24:49","movie_chinese"
"1793912","闪电狗","20:24:50","movie_chinese"
"1297763","方世玉","20:24:50","movie_chinese"
"1294007","我的父亲母亲","20:24:51","movie_chinese"
"3777800","月满轩尼诗","20:24:51","movie_chinese"
"1291582","怪物史瑞克2","20:24:51","movie_chinese"
"1297291","夏日么么茶","20:24:53","movie_chinese"
"26354336","爵迹","20:24:54","movie_chinese"
"5364905","天机·富春山居图","20:24:54","movie_chinese"
"6991110","消失的子弹","20:24:54","movie_chinese"
"1756073","我们俩","20:24:54","movie_chinese"
"1296629","倩女幽魂2：人间道","20:24:55","movie_chinese"
"10772258","麦兜·当当伴我心","20:24:55","movie_chinese"
"5908477","鸿门宴传奇","20:24:55","movie_chinese"
"3804470","分手说爱你","20:24:56","movie_chinese"
"10437779","新世界","20:24:56","movie_chinese"
"2286642","名侦探柯南：贝克街的亡灵","20:24:56","movie_chinese"
"1293702","侏罗纪公园2：失落的世界","20:24:57","movie_chinese"
"1962116","我在伊朗长大","20:24:57","movie_chinese"
"1793909","预见未来","20:24:57","movie_chinese"
"6536180","黑暗面","20:24:57","movie_chinese"
"10746175","惊天危机","20:24:59","movie_chinese"
"3217122","一页台北","20:24:59","movie_chinese"
"5318669","转山","20:24:59","movie_chinese"
"1315316","无间道风云","20:25:00","movie_chinese"
"3036997","立春","20:25:00","movie_chinese"
"1927369","天使与魔鬼","20:25:00","movie_chinese"
"1298112","堕落天使","20:25:01","movie_chinese"
"3532614","夺命金","20:25:01","movie_chinese"
"11443314","里约大冒险2","20:25:01","movie_chinese"
"1421809","最好的时光","20:25:02","movie_chinese"
"3338851","锅匠，裁缝，士兵，间谍","20:25:02","movie_chinese"
"1829230","舞出我人生","20:25:03","movie_chinese"
"1291588","岁月的童话","20:25:03","movie_chinese"
"1293818","钢琴课","20:25:03","movie_chinese"
"20388198","风暴","20:25:04","movie_chinese"
"26410594","隧道","20:25:04","movie_chinese"
"1293377","芳芳","20:25:04","movie_chinese"
"1369747","帝企鹅日记","20:25:05","movie_chinese"
"3264045","花木兰","20:25:06","movie_chinese"
"1763132","时间","20:25:06","movie_chinese"
"26021055","栀子花开","20:25:06","movie_chinese"
"4826419","金福南杀人事件始末","20:25:07","movie_chinese"
"26826398","杀破狼·贪狼","20:25:07","movie_chinese"
"1299765","回魂夜","20:25:07","movie_chinese"
"3718447","三枪拍案惊奇","20:25:08","movie_chinese"
"3578925","我家买了动物园","20:25:08","movie_chinese"
"3077668","天水围的日与夜","20:25:09","movie_chinese"
"26879060","情圣","20:25:09","movie_chinese"
"25834473","我的早更女友","20:25:10","movie_chinese"
"2996640","朱莉与朱莉娅","20:25:11","movie_chinese"
"4935011","白兔糖","20:25:12","movie_chinese"
"2131654","诸神之战","20:25:13","movie_chinese"
"26430107","二十二","20:25:15","movie_chinese"
"1892531","可爱的骨头","20:25:17","movie_chinese"
"26313973","我是证人","20:25:18","movie_chinese"
"27019527","嘉年华","20:25:19","movie_chinese"
"25777330","闺蜜","20:25:20","movie_chinese"
"1298443","黄飞鸿","20:25:21","movie_chinese"
"1469441","看上去很美","20:25:21","movie_chinese"
"25926267","一个勺子","20:25:22","movie_chinese"
"10598440","空中营救","20:25:23","movie_chinese"
"1303139","玩命快递","20:25:25","movie_chinese"
"25774050","寄生兽","20:25:26","movie_chinese"
"6803494","极速风流","20:25:27","movie_chinese"
"11810348","马达加斯加的企鹅","20:25:27","movie_chinese"
"2054026","结婚大作战","20:25:28","movie_chinese"
"1946882","007：大破量子危机","20:25:30","movie_chinese"
"6424814","分歧者：异类觉醒","20:25:31","movie_chinese"
"20451290","新木乃伊","20:25:32","movie_chinese"
"1652618","速度与激情3：东京漂移","20:25:33","movie_chinese"
"1307762","赤裸特工","20:25:34","movie_chinese"
"26662193","前任3：再见前任","20:25:34","movie_chinese"
"3312344","证人","20:25:35","movie_chinese"
"6846893","超能查派","20:25:35","movie_chinese"
"4811813","独立日2：卷土重来","20:25:36","movie_chinese"
"3805946","比悲伤更悲伤的故事","20:25:36","movie_chinese"
"1308819","BJ单身日记2：理性边缘","20:25:36","movie_chinese"
"2044102","导火线","20:25:37","movie_chinese"
"21359619","单身男女2","20:25:37","movie_chinese"
"26790961","闪光少女","20:25:38","movie_chinese"
"3623024","我的初恋情人","20:25:38","movie_chinese"
"5360889","月升王国","20:25:39","movie_chinese"
"1851906","辛普森一家","20:25:39","movie_chinese"
"1299745","破坏之王","20:25:41","movie_chinese"
"3179758","邻家特工","20:25:41","movie_chinese"
"5250583","最强囍事","20:25:41","movie_chinese"
"1937401","K歌情人","20:25:42","movie_chinese"
"25713408","一生一世","20:25:42","movie_chinese"
"20266753","警察故事2013","20:25:43","movie_chinese"
"6124012","四大名捕","20:25:43","movie_chinese"
"6537486","登堂入室","20:25:43","movie_chinese"
"1307527","黑夜传说","20:25:44","movie_chinese"
"4111416","无人驾驶","20:25:44","movie_chinese"
"1428602","杀破狼","20:25:45","movie_chinese"
"2147854","好好先生","20:25:45","movie_chinese"
"1949812","东京审判","20:25:46","movie_chinese"
"1292047","蓝白红三部曲之红","20:25:47","movie_chinese"
"1997679","木乃伊3","20:25:47","movie_chinese"
"1307740","千机变","20:25:48","movie_chinese"
"4903613","你好，陌生人","20:25:49","movie_chinese"
"6021916","血肉之躯","20:25:52","movie_chinese"
"1329962","早熟","20:25:52","movie_chinese"
"21441132","爱丽丝梦游仙境2：镜中奇遇记","20:25:53","movie_chinese"
"1308811","千机变Ⅱ花都大战","20:25:53","movie_chinese"
"6880497","盗钥匙的方法","20:25:54","movie_chinese"
"25932086","我是谁：没有绝对安全的系统","20:25:54","movie_chinese"
"1308827","花好月圆","20:25:55","movie_chinese"
"1306317","美少年之恋","20:25:55","movie_chinese"
"1309220","黑社会","20:25:56","movie_chinese"
"25853727","破风","20:25:57","movie_chinese"
"1760104","加菲猫2","20:25:57","movie_chinese"
"1951318","生日快乐","20:25:58","movie_chinese"
"2065021","热血高校","20:25:59","movie_chinese"
"1393479","韩城攻略","20:26:00","movie_chinese"
"1304677","千王之王2000","20:26:01","movie_chinese"
"10733376","逆光飞翔","20:26:01","movie_chinese"
"1468155","伊莎贝拉","20:26:03","movie_chinese"
"1395776","逃出克隆岛","20:26:03","movie_chinese"
"25785314","爸爸去哪儿","20:26:03","movie_chinese"
"5996800","太极1：从零开始","20:26:04","movie_chinese"
"1301948","梦旅人","20:26:04","movie_chinese"
"25761178","百元之恋","20:26:05","movie_chinese"
"1293315","阿郎的故事","20:26:05","movie_chinese"
"3346464","给朱丽叶的信","20:26:06","movie_chinese"
"3230115","极限特工3：终极回归","20:26:06","movie_chinese"
"2222996","步履不停","20:26:07","movie_chinese"
"26393561","小萝莉的猴神大叔","20:26:09","movie_chinese"
"3036464","闰年","20:26:10","movie_chinese"
"1294561","太极张三丰","20:26:11","movie_chinese"
"1986338","歌舞青春2","20:26:12","movie_chinese"
"1306526","触不到的恋人","20:26:13","movie_chinese"
"6985803","少年斯派维的奇异旅行","20:26:13","movie_chinese"
"11598977","叶问3","20:26:14","movie_chinese"
"4821046","关云长","20:26:15","movie_chinese"
"1292289","心动","20:26:16","movie_chinese"
"1307657","古墓丽影2","20:26:17","movie_chinese"
"4062922","72家租客","20:26:19","movie_chinese"
"5262338","虞美人盛开的山坡","20:26:19","movie_chinese"
"24987018","赤道","20:26:20","movie_chinese"
"1433736","古惑仔之人在江湖","20:26:20","movie_chinese"
"26290642","致青春·原来你还在这里","20:26:21","movie_chinese"
"1297909","A计划","20:26:22","movie_chinese"
"2063528","盲山","20:26:23","movie_chinese"
"3268216","桃花运","20:26:24","movie_chinese"
"26022182","她","20:26:25","movie_chinese"
"4889554","暮光之城4：破晓(下)","20:26:25","movie_chinese"
"3305873","爱的发声练习","20:26:25","movie_chinese"
"1959195","忠犬八公物语","20:26:27","movie_chinese"
"25793398","海洋奇缘","20:26:30","movie_chinese"
"1482077","灵魂战车","20:26:30","movie_chinese"
"1466394","王的男人","20:26:31","movie_chinese"
"1303184","异度空间","20:26:31","movie_chinese"
"25823833","天将雄师","20:26:32","movie_chinese"
"4230918","结婚礼服","20:26:32","movie_chinese"
"4301181","特种部队2：全面反击","20:26:33","movie_chinese"
"3104794","赤焰战场","20:26:33","movie_chinese"
"1410556","终结者2018","20:26:34","movie_chinese"
"1309136","范海辛","20:26:35","movie_chinese"
"1292704","黄飞鸿之三：狮王争霸","20:26:35","movie_chinese"
"1308655","新扎师妹","20:26:36","movie_chinese"
"26235349","三人行","20:26:37","movie_chinese"
"3335371","小蝌蚪找妈妈","20:26:39","movie_chinese"
"3074503","功夫梦","20:26:41","movie_chinese"
"26648249","月光男孩","20:26:41","movie_chinese"
"26334559","澳门风云3","20:26:42","movie_chinese"
"20257326","极品飞车","20:26:42","movie_chinese"
"4323732","大笑江湖","20:26:43","movie_chinese"
"26606242","冈仁波齐","20:26:43","movie_chinese"
"1439579","名侦探柯南：引爆摩天楼","20:26:43","movie_chinese"
"2279152","名侦探柯南：世纪末的魔术师","20:26:44","movie_chinese"
"3212120","九降风","20:26:44","movie_chinese"
"3078390","太平轮(上)","20:26:45","movie_chinese"
"6873736","愤怒的小鸟","20:26:45","movie_chinese"
"1431699","三个和尚","20:26:45","movie_chinese"
"1301106","布达佩斯之恋","20:26:46","movie_chinese"
"3262939","游龙戏凤","20:26:47","movie_chinese"
"1585146","黄金罗盘","20:26:47","movie_chinese"
"25738406","如晴天，似雨天","20:26:48","movie_chinese"
"1291851","小武","20:26:48","movie_chinese"
"26816086","银魂","20:26:49","movie_chinese"
"6225992","幸福额度","20:26:50","movie_chinese"
"1297862","英雄本色2","20:26:50","movie_chinese"
"22266126","王牌保镖","20:26:52","movie_chinese"
"6527269","危险关系","20:26:52","movie_chinese"
"2132120","27套礼服","20:26:53","movie_chinese"
"10438426","浮城谜事","20:26:53","movie_chinese"
"26301582","微微一笑很倾城","20:26:54","movie_chinese"
"1431718","神笔马良","20:26:54","movie_chinese"
"3897667","窈窕绅士","20:26:55","movie_chinese"
"5244092","翻滚吧！阿信","20:26:55","movie_chinese"
"3321409","别让我走","20:26:55","movie_chinese"
"20513061","京城81号","20:26:56","movie_chinese"
"5360890","羞耻","20:26:57","movie_chinese"
"4845414","我知女人心","20:26:57","movie_chinese"
"20514947","龙虾","20:26:58","movie_chinese"
"25805054","十万个冷笑话","20:26:59","movie_chinese"
"26698000","心理罪","20:27:00","movie_chinese"
"2147836","青蜂侠","20:27:00","movie_chinese"
"26337866","路边野餐","20:27:00","movie_chinese"
"2148257","时尚先锋香奈儿","20:27:01","movie_chinese"
"1866264","女王","20:27:01","movie_chinese"
"26353372","夜行动物","20:27:02","movie_chinese"
"1585236","纳尼亚传奇2：凯斯宾王子","20:27:02","movie_chinese"
"7059671","最佳出价","20:27:02","movie_chinese"
"1291936","攻壳机动队","20:27:03","movie_chinese"
"24735062","青春派","20:27:04","movie_chinese"
"22715021","僵尸","20:27:04","movie_chinese"
"1459368","悲伤电影","20:27:04","movie_chinese"
"1291573","虫虫危机","20:27:05","movie_chinese"
"1316580","春夏秋冬又一春","20:27:05","movie_chinese"
"3824274","刺猬的优雅","20:27:05","movie_chinese"
"1299059","倚天屠龙记之魔教教主","20:27:06","movie_chinese"
"1301169","跳出我天地","20:27:08","movie_chinese"
"10047547","饥饿游戏3：嘲笑鸟(下)","20:27:08","movie_chinese"
"19957083","泰迪熊2","20:27:09","movie_chinese"
"4135434","雪花秘扇","20:27:09","movie_chinese"
"1428578","没头脑和不高兴","20:27:10","movie_chinese"
"6873657","美国骗局","20:27:10","movie_chinese"
"1292049","蓝白红三部曲之白","20:27:10","movie_chinese"
"1291558","云上的日子","20:27:11","movie_chinese"
"3804746","花田喜事2010","20:27:11","movie_chinese"
"25766754","年轻气盛","20:27:11","movie_chinese"
"4154669","痞子英雄之全面开战","20:27:11","movie_chinese"
"1293607","算死草","20:27:12","movie_chinese"
"1308854","萨玛利亚女孩","20:27:12","movie_chinese"
"3566266","逆世界","20:27:13","movie_chinese"
"3041749","天伦之旅","20:27:13","movie_chinese"
"2052978","双食记","20:27:15","movie_chinese"
"25819229","云中行走","20:27:15","movie_chinese"
"1292272","大象","20:27:16","movie_chinese"
"3011997","伊甸湖","20:27:16","movie_chinese"
"26773744","相爱相亲","20:27:17","movie_chinese"
"1455979","墨攻","20:27:17","movie_chinese"
"3150816","终极面试","20:27:18","movie_chinese"
"1292055","再见列宁","20:27:18","movie_chinese"
"1437109","黑暗侵袭","20:27:19","movie_chinese"
"1296253","没完没了","20:27:19","movie_chinese"
"3732499","初三大四我爱你","20:27:20","movie_chinese"
"1394968","举起手来！","20:27:21","movie_chinese"
"1292211","对她说","20:27:21","movie_chinese"
"1760027","快乐的大脚","20:27:22","movie_chinese"
"2357703","名侦探柯南：通向天国的倒计时","20:27:22","movie_chinese"
"1293475","黄飞鸿之二：男儿当自强","20:27:23","movie_chinese"
"11614603","整容日记","20:27:23","movie_chinese"
"3628370","阿黛拉的非凡冒险","20:27:24","movie_chinese"
"10810745","超验骇客","20:27:24","movie_chinese"
"1303907","百变狸猫","20:27:26","movie_chinese"
"1307043","东京攻略","20:27:26","movie_chinese"
"1295384","星河战队","20:27:27","movie_chinese"
"4116481","极乐空间","20:27:27","movie_chinese"
"1853621","落叶归根","20:27:28","movie_chinese"
"26000205","鲨滩","20:27:28","movie_chinese"
"5977836","逆战","20:27:29","movie_chinese"
"1302642","花火","20:27:29","movie_chinese"
"2054933","阅后即焚","20:27:30","movie_chinese"
"25809384","极盗者","20:27:31","movie_chinese"
"3808604","危情三日","20:27:31","movie_chinese"
"1293258","霹雳娇娃","20:27:32","movie_chinese"
"2080133","男儿本色","20:27:32","movie_chinese"
"1300395","父与女","20:27:32","movie_chinese"
"26140241","咱们结婚吧","20:27:33","movie_chinese"
"1300275","大开眼戒","20:27:33","movie_chinese"
"11501396","边境风云","20:27:34","movie_chinese"
"2076181","无姓之人","20:27:34","movie_chinese"
"3606975","孔子","20:27:35","movie_chinese"
"6887029","醉乡民谣","20:27:37","movie_chinese"
"1292895","精武英雄","20:27:38","movie_chinese"
"1295340","小鬼当家3","20:27:39","movie_chinese"
"1400665","济公","20:27:39","movie_chinese"
"1308111","钟无艳","20:27:40","movie_chinese"
"3155477","爱有来生","20:27:40","movie_chinese"
"26437237","瑞士军刀男","20:27:40","movie_chinese"
"25757186","伦敦陷落","20:27:41","movie_chinese"
"2357707","名侦探柯南：迷宫的十字路口","20:27:41","movie_chinese"
"3007817","裂缝","20:27:42","movie_chinese"
"21327493","精灵旅社2","20:27:42","movie_chinese"
"1292281","迁徙的鸟","20:27:43","movie_chinese"
"1428577","九色鹿","20:27:44","movie_chinese"
"3387546","名侦探柯南：漆黑的追踪者","20:27:44","movie_chinese"
"7064681","狼的孩子雨和雪","20:27:45","movie_chinese"
"20444530","我想和你好好的","20:27:45","movie_chinese"
"3792816","精武风云·陈真","20:27:46","movie_chinese"
"10540066","大上海","20:27:47","movie_chinese"
"6062731","亲密敌人","20:27:49","movie_chinese"
"1302977","赌侠2：上海滩赌圣","20:27:50","movie_chinese"
"1303590","玻璃之城","20:27:50","movie_chinese"
"1307354","绿巨人浩克","20:27:51","movie_chinese"
"3077742","机械战警","20:27:51","movie_chinese"
"1470600","鸟！鸟！鸟！","20:27:51","movie_chinese"
"1419974","玩命快递2","20:27:52","movie_chinese"
"2976111","狗狗与我的十个约定","20:27:52","movie_chinese"
"25830732","王牌贱谍：格林斯比","20:27:53","movie_chinese"
"26389696","大闹天竺","20:27:53","movie_chinese"
"1297756","白雪公主和七个小矮人","20:27:54","movie_chinese"
"3745292","初恋红豆冰","20:27:54","movie_chinese"
"25908042","横冲直撞好莱坞","20:27:54","movie_chinese"
"1872133","三峡好人","20:27:55","movie_chinese"
"3824339","关键第四号","20:27:55","movie_chinese"
"1390021","我的小小新娘","20:27:57","movie_chinese"
"25964630","黑镜：圣诞特别篇","20:27:57","movie_chinese"
"7155083","第一次","20:27:58","movie_chinese"
"1898223","玫瑰人生","20:27:59","movie_chinese"
"1381964","云的彼端，约定的地方","20:28:00","movie_chinese"
"11526817","刺客信条","20:28:00","movie_chinese"
"2132220","三毛从军记","20:28:01","movie_chinese"
"2174535","天龙特攻队","20:28:02","movie_chinese"
"25995508","移动迷宫2","20:28:02","movie_chinese"
"1292624","尖峰时刻","20:28:02","movie_chinese"
"5285669","婚前试爱","20:28:03","movie_chinese"
"3397503","未知死亡","20:28:03","movie_chinese"
"5908478","我爱你","20:28:04","movie_chinese"
"10484117","天空之眼","20:28:05","movie_chinese"
"1308838","龙凤斗","20:28:06","movie_chinese"
"10450409","赛德克·巴莱(上)：太阳旗","20:28:07","movie_chinese"
"1790577","放·逐","20:28:07","movie_chinese"
"1291565","疯狂约会美丽都","20:28:08","movie_chinese"
"1849959","怒火攻心","20:28:08","movie_chinese"
"6869395","低俗喜剧","20:28:09","movie_chinese"
"1584750","神奇四侠2","20:28:09","movie_chinese"
"2251924","野孩子","20:28:09","movie_chinese"
"2214140","合约情人","20:28:09","movie_chinese"
"1484760","黑社会2：以和为贵","20:28:10","movie_chinese"
"2003389","葬礼上的死亡","20:28:11","movie_chinese"
"25835293","失孤","20:28:11","movie_chinese"
"24860318","但丁密码","20:28:12","movie_chinese"
"24751757","微爱之渐入佳境","20:28:13","movie_chinese"
"21263666","美国狙击手","20:28:13","movie_chinese"
"3073158","铁娘子：坚固柔情","20:28:14","movie_chinese"
"26748673","拆弹专家","20:28:14","movie_chinese"
"1310174","20 30 40","20:28:15","movie_chinese"
"2361823","我爱你莫里斯","20:28:16","movie_chinese"
"2215609","歌舞青春3：毕业季","20:28:16","movie_chinese"
"4066125","谜一样的双眼","20:28:16","movie_chinese"
"2346881","破事儿","20:28:16","movie_chinese"
"2055017","练习曲","20:28:17","movie_chinese"
"25837262","至爱梵高·星空之谜","20:28:17","movie_chinese"
"4202204","王的盛宴","20:28:18","movie_chinese"
"4817901","潜伏","20:28:19","movie_chinese"
"3792848","相助","20:28:19","movie_chinese"
"3823425","雇佣人生","20:28:20","movie_chinese"
"1304972","太极旗飘扬","20:28:20","movie_chinese"
"26389069","铁道飞虎","20:28:20","movie_chinese"
"2357701","名侦探柯南：瞳孔中的暗杀者","20:28:20","movie_chinese"
"2132412","死亡飞车","20:28:21","movie_chinese"
"4914616","苍蝇一分钟的生命","20:28:21","movie_chinese"
"24736526","人间·小团圆","20:28:21","movie_chinese"
"1428581","天书奇谭","20:28:22","movie_chinese"
"1827955","名侦探柯南：侦探们的镇魂歌","20:28:23","movie_chinese"
"1422920","黑夜传说2：进化","20:28:23","movie_chinese"
"1298040","倩女幽魂3：道道道","20:28:24","movie_chinese"
"10617158","纸人","20:28:24","movie_chinese"
"1340517","初吻","20:28:25","movie_chinese"
"4944008","香肠派对","20:28:26","movie_chinese"
"10450713","摩纳哥王妃","20:28:27","movie_chinese"
"6007281","名侦探柯南：沉默的十五分钟","20:28:28","movie_chinese"
"1476023","绝代艳后","20:28:28","movie_chinese"
"1307849","老鼠爱上猫","20:28:29","movie_chinese"
"1305713","嫁个有钱人","20:28:29","movie_chinese"
"1300108","秋菊打官司","20:28:29","movie_chinese"
"1305197","97家有喜事","20:28:30","movie_chinese"
"1938312","刺青","20:28:30","movie_chinese"
"25713420","钟馗伏魔：雪妖魔灵","20:28:30","movie_chinese"
"24529353","绝地逃亡","20:28:31","movie_chinese"
"1478926","龙虎门","20:28:31","movie_chinese"
"2279772","命运呼叫转移","20:28:31","movie_chinese"
"1400868","警察故事","20:28:31","movie_chinese"
"1300608","夕阳天使","20:28:32","movie_chinese"
"3626365","记住我","20:28:32","movie_chinese"
"10432911","流感","20:28:33","movie_chinese"
"24397586","小羊肖恩","20:28:33","movie_chinese"
"10439358","狼狈","20:28:34","movie_chinese"
"1291568","东京物语","20:28:34","movie_chinese"
"3338821","电焊工波力","20:28:34","movie_chinese"
"3018122","玩命快递3","20:28:34","movie_chinese"
"25958787","深夜食堂电影版","20:28:35","movie_chinese"
"2081098","渺渺","20:28:35","movie_chinese"
"4145476","得闲炒饭","20:28:35","movie_chinese"
"6128003","爱在罗马","20:28:36","movie_chinese"
"25817534","哭声","20:28:37","movie_chinese"
"2357711","名侦探柯南：银翼的魔术师","20:28:39","movie_chinese"
"5154799","木星上行","20:28:39","movie_chinese"
"1293414","阮玲玉","20:28:39","movie_chinese"
"26775933","暴雪将至","20:28:40","movie_chinese"
"3606973","地心历险记2：神秘岛","20:28:40","movie_chinese"
"3880545","伴娘","20:28:40","movie_chinese"
"2357719","名侦探柯南：战栗的乐谱","20:28:41","movie_chinese"
"25881247","边境杀手","20:28:41","movie_chinese"
"3718269","暴力街区","20:28:42","movie_chinese"
"1773217","鬼影","20:28:42","movie_chinese"
"1394324","东方不败风云再起","20:28:42","movie_chinese"
"1325399","狼的诱惑","20:28:42","movie_chinese"
"10484041","横道世之介","20:28:43","movie_chinese"
"1305224","寻枪","20:28:43","movie_chinese"
"1292337","无人知晓","20:28:43","movie_chinese"
"3013580","意外","20:28:43","movie_chinese"
"1296011","红番区","20:28:43","movie_chinese"
"10807916","白发魔女传之明月天国","20:28:44","movie_chinese"
"1850963","花魁","20:28:44","movie_chinese"
"26787574","奇迹男孩","20:28:44","movie_chinese"
